class,feature,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_min,mean_abs_shap_max,stability_cv
not_churned,is_3d_secure_rate,0.00864974571835145,0.0026733122102810783,0.0055677681865399925,0.01034126369635542,0.30906252013967683
not_churned,is_business_rate,0.07071632398361599,0.009781558864270262,0.06431511761200355,0.08197591665670939,0.13832108787974493
not_churned,is_prepaid_rate,0.001456337209713498,0.00035134675990682203,0.00105683950250443,0.0017172884501019258,0.2412537134692464
not_churned,is_virtual_rate,0.0035285241236775733,0.00171328616702921,0.0015714212258398615,0.004757396717508451,0.4855531964575468
not_churned,purchase_active_days,0.00029121221186459504,0.0004539500936244877,0.0,0.0008142666894285354,1.5588291806785937
not_churned,purchase_amount_max,0.004339646385482902,0.0019357591250746683,0.0027592691770868777,0.006498764973170441,0.44606379255927864
not_churned,purchase_amount_mean,0.005228399529139507,0.0012704533887679117,0.004327372223213936,0.006681491936372625,0.2429908773587935
not_churned,purchase_amount_std,0.0031182116950776734,0.00010284856076822381,0.0030400012645655744,0.003234713117420564,0.032983187424567045
not_churned,purchase_amount_sum,0.008452023476385599,0.004661873986250211,0.0030789938678907635,0.01142311460318079,0.5515689821822174
not_churned,purchase_attempt_gap,0.0005090677784455423,0.00021358181999144764,0.00027431147193052353,0.0006919005056030404,0.419554780394131
not_churned,purchase_count,9.179955371796854e-05,0.00013798549471809407,0.0,0.00025048065972980293,1.5031172715939387
not_churned,purchase_count_d1,0.0033923974038449017,0.003815531696398999,0.0010321290080187687,0.007794352818239986,1.1247301663639178
not_churned,purchase_count_d14,0.0003209709313523435,0.00033574565725786053,0.0,0.0006697603860665057,1.0460313519460058
not_churned,purchase_count_d3,0.0008525621767691913,0.0007845445813434532,1.2184874441368931e-05,0.0015657264112408811,0.9202197830503194
not_churned,purchase_count_d7,0.0019744685671364568,0.001960294754118218,9.630855340529105e-05,0.00400768830234546,0.992821454210945
not_churned,purchase_first_day,2.496157186766166e-05,3.129863626919526e-06,2.2692052491916208e-05,2.853210816176305e-05,0.12538728103795188
not_churned,purchase_last_day,0.004744472398739462,0.0016843459113839831,0.003228517859025915,0.006557642790416766,0.35501226897884147
not_churned,purchase_last_type,0.01125462340484961,0.0059932166551720555,0.0070106818585415195,0.018110552985330965,0.5325115234499612
not_churned,purchase_span_days,0.0035570216906921034,0.004479878322068229,0.0002942263045667954,0.008664758619466141,1.2594464447014835
not_churned,purchase_spend_d1,0.015820938727056463,0.0028316918776261925,0.012719083236925272,0.018267605428834,0.17898380914550435
not_churned,purchase_spend_d14,0.006335007865762923,0.0022901935568923706,0.003855797555997764,0.00837155951069169,0.3615139247528879
not_churned,purchase_spend_d3,0.0112449975719133,0.0015007656231933938,0.009601685278233168,0.012543036951916399,0.1334607334146399
not_churned,purchase_spend_d7,0.009904689372024022,0.0029679111903499356,0.007117802986774826,0.013025397755807428,0.2996470741155049
not_churned,purchase_type_nunique,0.0003732616096954469,0.0003697207851619294,0.0,0.0007393367987585212,0.9905138261167373
not_churned,purchase_unique_transactions,0.00019630417579311784,0.00034000880621161265,0.0,0.0005889125273793535,1.7320508075688774
not_churned,quiz_answered,0.002254450440669274,0.002572077538343148,0.0,0.005056092804721072,1.140888924388855
not_churned,quiz_cost_concern,0.004175922476239639,0.0013877159802557636,0.002574557832076007,0.005026395351383541,0.3323136356461729
not_churned,quiz_experience,0.01629524733775774,0.007521880236555399,0.0076989494645436085,0.021668770371743654,0.4615996358107704
not_churned,quiz_first_feature,0.009017220864701038,0.0008316630766766694,0.00806755089778167,0.009615581912437983,0.09223053190726552
not_churned,quiz_flow_type,0.0023932671124296486,4.925442112027021e-05,0.002354765145905197,0.0024487699498541853,0.020580411131069714
not_churned,quiz_frustration,0.028659372419896436,0.015384046128000496,0.011318404782452397,0.04066707159221583,0.5367893582107995
not_churned,quiz_missing_answers,0.003906724299133388,0.0018301459469906732,0.0021693040614222765,0.005817289674481076,0.46846048168708676
not_churned,quiz_role,0.009219460556499555,0.0033006509226278,0.005767061281828102,0.01234387367869007,0.3580091158696807
not_churned,quiz_rows,0.0,0.0,0.0,0.0,
not_churned,quiz_source,0.03198474206797568,0.0032652349402696275,0.029676372576181033,0.035720657228182635,0.10208726815211379
not_churned,quiz_team_size,0.056811366935612055,0.009732802617950329,0.05065004148276029,0.06803180842426554,0.17131787427296255
not_churned,quiz_usage_plan,0.012862724817926621,0.007478539736540436,0.008476165023871081,0.021497831045343613,0.5814117803498126
not_churned,signup_hour,0.012252735669461596,0.005668569580832391,0.008470655714982591,0.01877028453636989,0.46263705785807396
not_churned,signup_is_weekend,0.006892740008845568,0.0014957018872337408,0.005293892953647136,0.008257751907998734,0.2169967074507789
not_churned,signup_weekday,0.012768053770866684,0.0018972138882344988,0.011078080917847103,0.014820274372983059,0.14859068753011037
