fold,feature,weighted_f1_drop,macro_f1_drop,not_churned_f1_drop,vol_churn_f1_drop,invol_churn_f1_drop,evaluation_users
fold_3,quiz_usage_plan,-0.0006658013598267454,-0.0008821125110898276,-0.00011411976259034784,-0.00036737701915828813,-0.002164840751520958,15000
fold_3,quiz_frustration,0.0027307904015158035,0.002560913677396026,0.003267920656682688,0.0012287676359709065,0.003186052739534262,15000
fold_3,quiz_first_feature,0.001589507847028715,0.0017138432607475274,0.0010706514273497447,0.00479044417218194,-0.0007195658172891584,15000
fold_3,quiz_role,0.00041190998734208506,0.0004712823880970163,0.00019010843614264417,0.0015064370445314057,-0.00028269831638316756,15000
fold_3,quiz_cost_concern,0.0013713212041078782,0.0016148237411572341,0.000526158143776212,0.004781990822725957,-0.0004636777430305772,15000
fold_3,attempt_count,0.00022963004715759183,0.00019730120751282332,0.00031576460236637516,0.00021266863457830576,6.347038559356699e-05,15000
fold_3,attempt_unique_transactions,-5.6696680380219355e-05,-4.8439092858620914e-05,-8.183015942442307e-05,0.0,-6.34871191515507e-05,15000
fold_3,attempt_active_days,-9.316755436150626e-05,-5.328125873749201e-05,-0.00014284101825889906,-0.0010183129097053878,0.0010013101517516998,15000
fold_3,attempt_success_count,-5.778726466665329e-05,-0.0001535944532253808,0.00021914125346678137,-0.00047023894789260945,-0.0002096856652504253,15000
fold_3,attempt_failure_count,0.0,0.0,0.0,0.0,0.0,15000
fold_3,attempt_failure_rate,-0.0007523840185366115,-0.0007770526162674263,-0.0006543667597943559,-0.0013051225052892468,-0.0003716685837187872,15000
fold_3,attempt_amount_sum,0.0008674912560209247,0.0013587662948018053,-0.0005378346231763587,0.0027368212211928977,0.001877312286388766,15000
fold_3,attempt_amount_mean,-0.00047268876204442645,-0.0002977013223608438,-0.0010036526999664952,0.0007013229598656356,-0.0005907742269817828,15000
fold_3,attempt_amount_std,-0.0005325682391014164,-0.0006138224458245856,-0.0001751239634125712,-0.002931436168915169,0.0012650927948537616,15000
fold_3,attempt_amount_max,0.00023483790505751667,0.0003961047736202872,-0.00023236772863244326,0.0009469371839455065,0.0004737448655475207,15000
fold_3,attempt_first_day,0.0,0.0,0.0,0.0,0.0,15000
fold_3,attempt_last_day,0.0015131836769446405,0.001983991036007271,5.6298879941296676e-05,0.005145205653288909,0.0007504685747915518,15000
fold_3,attempt_night_rate,-7.391685678559412e-05,0.00013312430831841082,-0.0006543667597943559,0.0005165450577593322,0.0005371946269899786,15000
fold_3,attempt_weekend_rate,0.001138104913668836,0.0014663673956915035,0.00010580355864520108,0.003946503509852151,0.0003467951185769924,15000
fold_3,attempt_distinct_failures,-0.0010226490907472296,-0.0012693969747773481,-0.0002720656938658417,-0.0027094850513684765,-0.0008266401790980593,15000
fold_3,attempt_distinct_cards,-8.939198904045487e-05,-0.00010195905548859852,-3.80353608153694e-05,-0.00039476584989461827,0.00012692404424397008,15000
