fold,class,feature,mean_abs_shap,sample_users
fold_2,not_churned,attempt_last_cvc_check,0.04930952483152889,1500
fold_2,not_churned,attempt_last_digital_wallet,0.014662554053242002,1500
fold_2,not_churned,attempt_last_payment_method_type,0.0,1500
fold_2,not_churned,attempt_last_bank_name,0.07920563880450124,1500
fold_2,not_churned,attempt_last_bank_country,0.00930126185565594,1500
fold_2,not_churned,attempt_last_failure_code,0.009674552079534268,1500
fold_2,not_churned,attempt_span_days,0.003971029546993325,1500
fold_2,not_churned,attempt_success_rate,0.0009069731576019326,1500
fold_2,not_churned,purchase_count,0.00025048065972980293,1500
fold_2,not_churned,purchase_unique_transactions,0.0005889125273793535,1500
fold_2,not_churned,purchase_active_days,0.0008142666894285354,1500
fold_2,not_churned,purchase_amount_sum,0.01085396195808524,1500
fold_2,not_churned,purchase_amount_mean,0.006681491936372625,1500
fold_2,not_churned,purchase_amount_std,0.0030400012645655744,1500
fold_2,not_churned,purchase_amount_max,0.0027592691770868777,1500
fold_2,not_churned,purchase_first_day,2.853210816176305e-05,1500
fold_2,not_churned,purchase_last_day,0.003228517859025915,1500
fold_2,not_churned,purchase_type_nunique,0.0007393367987585212,1500
fold_2,not_churned,purchase_last_type,0.0070106818585415195,1500
fold_2,not_churned,purchase_count_d1,0.0013507103852759498,1500
fold_2,not_churned,purchase_spend_d1,0.016476127515410117,1500
fold_2,not_churned,purchase_count_d3,0.0009797752446253237,1500
fold_2,not_churned,purchase_spend_d3,0.011590270485590332,1500
fold_2,not_churned,purchase_count_d7,9.630855340529105e-05,1500
fold_2,not_churned,purchase_spend_d7,0.007117802986774826,1500
fold_2,not_churned,purchase_count_d14,0.0002931524079905248,1500
fold_2,not_churned,purchase_spend_d14,0.003855797555997764,1500
fold_2,not_churned,purchase_span_days,0.0017120801480433744,1500
fold_2,not_churned,attempts_per_purchase,0.0028705024709275236,1500
fold_2,not_churned,failures_per_purchase,0.0011571657431005355,1500
fold_2,not_churned,spend_per_attempt,0.004961522186747164,1500
fold_2,not_churned,purchase_attempt_gap,0.00027431147193052353,1500
fold_2,not_churned,activity_days_total,0.0,1500
fold_2,vol_churn,subscription_plan,0.014600011931998703,1500
fold_2,vol_churn,country_code,0.13904643985205742,1500
fold_2,vol_churn,signup_weekday,0.01568384128681398,1500
fold_2,vol_churn,signup_hour,0.006291428907494931,1500
fold_2,vol_churn,signup_is_weekend,0.007548123487917615,1500
fold_2,vol_churn,quiz_rows,0.0,1500
fold_2,vol_churn,quiz_missing_answers,0.006162560575312645,1500
fold_2,vol_churn,quiz_answered,0.0,1500
fold_2,vol_churn,quiz_source,0.029768088005151738,1500
fold_2,vol_churn,quiz_flow_type,0.0027160370282467853,1500
fold_2,vol_churn,quiz_team_size,0.0535127463862404,1500
fold_2,vol_churn,quiz_experience,0.02244091509821451,1500
fold_2,vol_churn,quiz_usage_plan,0.008490358871305144,1500
fold_2,vol_churn,quiz_frustration,0.0215759243599425,1500
fold_2,vol_churn,quiz_first_feature,0.010262290350031225,1500
fold_2,vol_churn,quiz_role,0.008697373210392155,1500
fold_2,vol_churn,quiz_cost_concern,0.006212164937646862,1500
fold_2,vol_churn,attempt_count,7.801939898149575e-05,1500
fold_2,vol_churn,attempt_unique_transactions,0.0002279464148532555,1500
fold_2,vol_churn,attempt_active_days,0.0019751540802257516,1500
fold_2,vol_churn,attempt_success_count,0.0008306896585782369,1500
fold_2,vol_churn,attempt_failure_count,0.0009257176360783619,1500
fold_2,vol_churn,attempt_failure_rate,0.0010786090641472271,1500
fold_2,vol_churn,attempt_amount_sum,0.003482997966644686,1500
fold_2,vol_churn,attempt_amount_mean,0.004954846060396375,1500
fold_2,vol_churn,attempt_amount_std,0.0009216032717370412,1500
fold_2,vol_churn,attempt_amount_max,0.0009095715397108486,1500
fold_2,vol_churn,attempt_first_day,0.0,1500
fold_2,vol_churn,attempt_last_day,0.007236705785508305,1500
fold_2,vol_churn,attempt_night_rate,0.0,1500
fold_2,vol_churn,attempt_weekend_rate,0.008129062771898107,1500
fold_2,vol_churn,attempt_distinct_failures,0.0,1500
fold_2,vol_churn,attempt_distinct_cards,6.649207252563654e-07,1500
fold_2,vol_churn,attempt_distinct_banks,0.0011581320737646351,1500
fold_2,vol_churn,attempt_distinct_card_countries,0.0007229935069948416,1500
fold_2,vol_churn,attempt_count_d1,0.002563159320681738,1500
fold_2,vol_churn,attempt_failures_d1,0.0005773774982229531,1500
fold_2,vol_churn,attempt_count_d3,0.002065737330944455,1500
fold_2,vol_churn,attempt_failures_d3,0.00016235001762527815,1500
fold_2,vol_churn,attempt_count_d7,0.0005427140062253805,1500
fold_2,vol_churn,attempt_failures_d7,0.0005318738176501787,1500
fold_2,vol_churn,attempt_count_d14,0.0,1500
fold_2,vol_churn,attempt_failures_d14,0.0007215795588884733,1500
fold_2,vol_churn,failure_card_declined_count,0.0003741454863528865,1500
fold_2,vol_churn,failure_insufficient_funds_count,0.0,1500
fold_2,vol_churn,failure_incorrect_cvc_count,0.0,1500
fold_2,vol_churn,failure_expired_card_count,0.0,1500
fold_2,vol_churn,failure_authentication_required_count,0.0,1500
fold_2,vol_churn,failure_do_not_honor_count,0.0,1500
fold_2,vol_churn,failure_processing_error_count,0.0,1500
fold_2,vol_churn,failure_generic_decline_count,0.0,1500
fold_2,vol_churn,is_3d_secure_rate,0.002236266975154091,1500
fold_2,vol_churn,is_3d_secure_authenticated_rate,0.00518375217992576,1500
fold_2,vol_churn,is_prepaid_rate,0.0011455032568849788,1500
fold_2,vol_churn,is_virtual_rate,0.005410189751158362,1500
fold_2,vol_churn,is_business_rate,0.014786706630404685,1500
fold_2,vol_churn,attempt_last_billing_address_country,0.0328901665933364,1500
fold_2,vol_churn,attempt_last_card_3d_secure_support,0.13928482026894376,1500
fold_2,vol_churn,attempt_last_card_brand,0.008810732031014885,1500
fold_2,vol_churn,attempt_last_card_country,0.09134676723297906,1500
fold_2,vol_churn,attempt_last_card_funding,0.02540994642317971,1500
fold_2,vol_churn,attempt_last_cvc_check,0.010891385665800724,1500
fold_2,vol_churn,attempt_last_digital_wallet,0.007053691384063089,1500
fold_2,vol_churn,attempt_last_payment_method_type,0.0,1500
fold_2,vol_churn,attempt_last_bank_name,0.08434977731816554,1500
fold_2,vol_churn,attempt_last_bank_country,0.009956919795919674,1500
fold_2,vol_churn,attempt_last_failure_code,0.0063399270358395704,1500
fold_2,vol_churn,attempt_span_days,0.0031410577152781627,1500
fold_2,vol_churn,attempt_success_rate,0.0012456908015423165,1500
fold_2,vol_churn,purchase_count,0.00023959716345299317,1500
fold_2,vol_churn,purchase_unique_transactions,0.0007362230912938406,1500
fold_2,vol_churn,purchase_active_days,0.0004812694639597134,1500
fold_2,vol_churn,purchase_amount_sum,0.008752462422974071,1500
fold_2,vol_churn,purchase_amount_mean,0.004560884069939611,1500
fold_2,vol_churn,purchase_amount_std,0.0014002036194146097,1500
fold_2,vol_churn,purchase_amount_max,0.0020085233515172505,1500
fold_2,vol_churn,purchase_first_day,4.7669807992383043e-05,1500
fold_2,vol_churn,purchase_last_day,0.001686425035336207,1500
fold_2,vol_churn,purchase_type_nunique,0.0009278136313358412,1500
fold_2,vol_churn,purchase_last_type,0.005284665101429308,1500
fold_2,vol_churn,purchase_count_d1,0.0024936620935031794,1500
fold_2,vol_churn,purchase_spend_d1,0.013352052471624269,1500
fold_2,vol_churn,purchase_count_d3,0.0009787656320743162,1500
fold_2,vol_churn,purchase_spend_d3,0.010403207728875393,1500
fold_2,vol_churn,purchase_count_d7,0.00041405376350147813,1500
fold_2,vol_churn,purchase_spend_d7,0.006455041665637232,1500
fold_2,vol_churn,purchase_count_d14,0.00027734052110801584,1500
fold_2,vol_churn,purchase_spend_d14,0.004358918051736565,1500
fold_2,vol_churn,purchase_span_days,0.0012570374435169965,1500
fold_2,vol_churn,attempts_per_purchase,0.000914408233087764,1500
fold_2,vol_churn,failures_per_purchase,0.0006259121161406724,1500
fold_2,vol_churn,spend_per_attempt,0.0054070084593240844,1500
fold_2,vol_churn,purchase_attempt_gap,0.00045939810844727305,1500
fold_2,vol_churn,activity_days_total,0.0,1500
fold_3,invol_churn,subscription_plan,0.010171327917190649,1500
fold_3,invol_churn,country_code,0.18309062629003445,1500
fold_3,invol_churn,signup_weekday,0.0053259690772748,1500
fold_3,invol_churn,signup_hour,0.014526181579966282,1500
fold_3,invol_churn,signup_is_weekend,0.0010304804373844428,1500
fold_3,invol_churn,quiz_rows,0.0,1500
fold_3,invol_churn,quiz_missing_answers,0.0014343784587859455,1500
fold_3,invol_churn,quiz_answered,0.0013562421626663265,1500
fold_3,invol_churn,quiz_source,0.013225420109382479,1500
fold_3,invol_churn,quiz_flow_type,0.0017635572141540192,1500
fold_3,invol_churn,quiz_team_size,0.019731530013077356,1500
fold_3,invol_churn,quiz_experience,0.014537873944642857,1500
fold_3,invol_churn,quiz_usage_plan,0.009463270037118759,1500
fold_3,invol_churn,quiz_frustration,0.030129414296313196,1500
fold_3,invol_churn,quiz_first_feature,0.007168316928242794,1500
fold_3,invol_churn,quiz_role,0.007211510892825725,1500
fold_3,invol_churn,quiz_cost_concern,0.002046309692500729,1500
fold_3,invol_churn,attempt_count,0.0004154761433800919,1500
fold_3,invol_churn,attempt_unique_transactions,8.585627620962716e-05,1500
fold_3,invol_churn,attempt_active_days,0.0005895488499783434,1500
fold_3,invol_churn,attempt_success_count,0.0009911704368194228,1500
fold_3,invol_churn,attempt_failure_count,0.0,1500
fold_3,invol_churn,attempt_failure_rate,0.0026453340228879286,1500
fold_3,invol_churn,attempt_amount_sum,0.0023223649582718286,1500
fold_3,invol_churn,attempt_amount_mean,0.003261724349555917,1500
fold_3,invol_churn,attempt_amount_std,0.0023289157346272175,1500
fold_3,invol_churn,attempt_amount_max,0.002985593393196795,1500
fold_3,invol_churn,attempt_first_day,5.620910264692837e-06,1500
fold_3,invol_churn,attempt_last_day,0.0026278502728201676,1500
fold_3,invol_churn,attempt_night_rate,0.0012196605233259399,1500
fold_3,invol_churn,attempt_weekend_rate,0.001977744925515884,1500
fold_3,invol_churn,attempt_distinct_failures,0.0053099231177851074,1500
fold_3,invol_churn,attempt_distinct_cards,0.00010608285373183579,1500
fold_3,invol_churn,attempt_distinct_banks,0.003106071026224405,1500
fold_3,invol_churn,attempt_distinct_card_countries,0.0002634469715011363,1500
fold_3,invol_churn,attempt_count_d1,0.000760970009256977,1500
fold_3,invol_churn,attempt_failures_d1,0.00035494086135014175,1500
fold_3,invol_churn,attempt_count_d3,0.0006377482944181425,1500
fold_3,invol_churn,attempt_failures_d3,2.0431955777605276e-05,1500
fold_3,invol_churn,attempt_count_d7,0.00018988040187606787,1500
fold_3,invol_churn,attempt_failures_d7,0.0014756195063084269,1500
fold_3,invol_churn,attempt_count_d14,0.0008584653165890577,1500
fold_3,invol_churn,attempt_failures_d14,0.0019185446835878217,1500
fold_3,invol_churn,failure_card_declined_count,7.506494555200404e-05,1500
fold_3,invol_churn,failure_insufficient_funds_count,0.0,1500
fold_3,invol_churn,failure_incorrect_cvc_count,0.0,1500
fold_3,invol_churn,failure_expired_card_count,4.97882149428948e-06,1500
fold_3,invol_churn,failure_authentication_required_count,2.312744719113068e-06,1500
fold_3,invol_churn,failure_do_not_honor_count,0.0,1500
fold_3,invol_churn,failure_processing_error_count,2.201840683917105e-05,1500
fold_3,invol_churn,failure_generic_decline_count,0.0,1500
fold_3,invol_churn,is_3d_secure_rate,0.023837308344321965,1500
fold_3,invol_churn,is_3d_secure_authenticated_rate,0.009122425042067962,1500
fold_3,invol_churn,is_prepaid_rate,0.00375476302705915,1500
fold_3,invol_churn,is_virtual_rate,0.010361386820103647,1500
fold_3,invol_churn,is_business_rate,0.054456507764600225,1500
fold_3,invol_churn,attempt_last_billing_address_country,0.015853786435213933,1500
fold_3,invol_churn,attempt_last_card_3d_secure_support,0.04419721213050282,1500
fold_3,invol_churn,attempt_last_card_brand,0.022984073163955558,1500
fold_3,invol_churn,attempt_last_card_country,0.10864855176493163,1500
fold_3,invol_churn,attempt_last_card_funding,0.08265734241606389,1500
fold_3,invol_churn,attempt_last_cvc_check,0.06171395151818144,1500
fold_3,invol_churn,attempt_last_digital_wallet,0.003391282103850088,1500
fold_3,invol_churn,attempt_last_payment_method_type,0.0,1500
fold_3,invol_churn,attempt_last_bank_name,0.16375079757693306,1500
fold_3,invol_churn,attempt_last_bank_country,0.012032572247274168,1500
fold_3,invol_churn,attempt_last_failure_code,0.01817509040226962,1500
fold_3,invol_churn,attempt_span_days,0.003860647782184809,1500
fold_3,invol_churn,attempt_success_rate,0.0,1500
fold_3,invol_churn,purchase_count,2.0708616478558695e-05,1500
fold_3,invol_churn,purchase_unique_transactions,0.0,1500
fold_3,invol_churn,purchase_active_days,0.0,1500
fold_3,invol_churn,purchase_amount_sum,0.002902373773315574,1500
fold_3,invol_churn,purchase_amount_mean,0.0030751137468490583,1500
fold_3,invol_churn,purchase_amount_std,0.002632008356239292,1500
fold_3,invol_churn,purchase_amount_max,0.0016479732228615509,1500
fold_3,invol_churn,purchase_first_day,1.6393807368474715e-05,1500
fold_3,invol_churn,purchase_last_day,0.0010832404846690352,1500
fold_3,invol_churn,purchase_type_nunique,0.0,1500
fold_3,invol_churn,purchase_last_type,0.0034288960369166315,1500
fold_3,invol_churn,purchase_count_d1,0.0024746351352037898,1500
fold_3,invol_churn,purchase_spend_d1,0.0035953572814919816,1500
fold_3,invol_churn,purchase_count_d3,0.0004166076331293501,1500
fold_3,invol_churn,purchase_spend_d3,0.0024437723658454033,1500
fold_3,invol_churn,purchase_count_d7,0.001975378474711284,1500
fold_3,invol_churn,purchase_spend_d7,0.004319770195157455,1500
fold_3,invol_churn,purchase_count_d14,0.0,1500
fold_3,invol_churn,purchase_spend_d14,0.0023404303773997327,1500
fold_3,invol_churn,purchase_span_days,0.0032890230892772903,1500
fold_3,invol_churn,attempts_per_purchase,0.0002447260410308358,1500
fold_3,invol_churn,failures_per_purchase,0.0012320037933224524,1500
fold_3,invol_churn,spend_per_attempt,0.003111650258559277,1500
fold_3,invol_churn,purchase_attempt_gap,0.001263111451806704,1500
fold_3,invol_churn,activity_days_total,0.00031837905694126993,1500
fold_3,not_churned,subscription_plan,0.01673501288600753,1500
fold_3,not_churned,country_code,0.09192177449015868,1500
fold_3,not_churned,signup_weekday,0.011078080917847103,1500
fold_3,not_churned,signup_hour,0.009517266757032303,1500
fold_3,not_churned,signup_is_weekend,0.005293892953647136,1500
fold_3,not_churned,quiz_rows,0.0,1500
fold_3,not_churned,quiz_missing_answers,0.0021693040614222765,1500
fold_3,not_churned,quiz_answered,0.0017072585172867496,1500
fold_3,not_churned,quiz_source,0.035720657228182635,1500
fold_3,not_churned,quiz_flow_type,0.002354765145905197,1500
fold_3,not_churned,quiz_team_size,0.05065004148276029,1500
fold_3,not_churned,quiz_experience,0.019518022176985957,1500
fold_3,not_churned,quiz_usage_plan,0.021497831045343613,1500
fold_3,not_churned,quiz_frustration,0.011318404782452397,1500
fold_3,not_churned,quiz_first_feature,0.009368529783883457,1500
fold_3,not_churned,quiz_role,0.005767061281828102,1500
fold_3,not_churned,quiz_cost_concern,0.004926814245259369,1500
fold_3,not_churned,attempt_count,0.000671217660652542,1500
fold_3,not_churned,attempt_unique_transactions,7.4604394979301e-05,1500
fold_3,not_churned,attempt_active_days,0.0020056457698660515,1500
fold_3,not_churned,attempt_success_count,0.000529224865349868,1500
fold_3,not_churned,attempt_failure_count,0.0,1500
fold_3,not_churned,attempt_failure_rate,0.0015537565911172846,1500
fold_3,not_churned,attempt_amount_sum,0.002737154068520988,1500
fold_3,not_churned,attempt_amount_mean,0.005312638801809657,1500
fold_3,not_churned,attempt_amount_std,0.004721579263061532,1500
fold_3,not_churned,attempt_amount_max,0.0047983684171255606,1500
fold_3,not_churned,attempt_first_day,3.3673873186823855e-06,1500
fold_3,not_churned,attempt_last_day,0.01005280413776342,1500
fold_3,not_churned,attempt_night_rate,0.0008289181762997509,1500
fold_3,not_churned,attempt_weekend_rate,0.00721518965997461,1500
fold_3,not_churned,attempt_distinct_failures,0.004053662934463975,1500
fold_3,not_churned,attempt_distinct_cards,0.00016304346576477986,1500
fold_3,not_churned,attempt_distinct_banks,0.002948585406135744,1500
fold_3,not_churned,attempt_distinct_card_countries,0.0004787672853592501,1500
fold_3,not_churned,attempt_count_d1,0.0019020303957317313,1500
fold_3,not_churned,attempt_failures_d1,0.00028386384195319486,1500
fold_3,not_churned,attempt_count_d3,0.0008216137871944293,1500
fold_3,not_churned,attempt_failures_d3,8.000194910626554e-05,1500
fold_3,not_churned,attempt_count_d7,0.0001872856079421972,1500
fold_3,not_churned,attempt_failures_d7,0.0009369135997374391,1500
fold_3,not_churned,attempt_count_d14,0.0009214352063216638,1500
fold_3,not_churned,attempt_failures_d14,0.0013410410005151561,1500
fold_3,not_churned,failure_card_declined_count,4.2696417808292994e-05,1500
fold_3,not_churned,failure_insufficient_funds_count,0.0,1500
fold_3,not_churned,failure_incorrect_cvc_count,0.0,1500
fold_3,not_churned,failure_expired_card_count,3.162622710138105e-06,1500
fold_3,not_churned,failure_authentication_required_count,4.668643510980541e-06,1500
fold_3,not_churned,failure_do_not_honor_count,0.0,1500
fold_3,not_churned,failure_processing_error_count,7.274758300034347e-06,1500
fold_3,not_churned,failure_generic_decline_count,0.0,1500
fold_3,not_churned,is_3d_secure_rate,0.010040205272158941,1500
fold_3,not_churned,is_3d_secure_authenticated_rate,0.0045430162053503274,1500
fold_3,not_churned,is_prepaid_rate,0.0017172884501019258,1500
fold_3,not_churned,is_virtual_rate,0.004757396717508451,1500
fold_3,not_churned,is_business_rate,0.06431511761200355,1500
fold_3,not_churned,attempt_last_billing_address_country,0.042216582750203895,1500
fold_3,not_churned,attempt_last_card_3d_secure_support,0.12705331214661017,1500
fold_3,not_churned,attempt_last_card_brand,0.017243271332203776,1500
fold_3,not_churned,attempt_last_card_country,0.05045170047426021,1500
fold_3,not_churned,attempt_last_card_funding,0.042199888947961776,1500
fold_3,not_churned,attempt_last_cvc_check,0.05247168969687014,1500
fold_3,not_churned,attempt_last_digital_wallet,0.0035485784040855217,1500
fold_3,not_churned,attempt_last_payment_method_type,0.0,1500
fold_3,not_churned,attempt_last_bank_name,0.07493824053492058,1500
fold_3,not_churned,attempt_last_bank_country,0.009648374525830066,1500
fold_3,not_churned,attempt_last_failure_code,0.012564660104032245,1500
fold_3,not_churned,attempt_span_days,0.011767507689148351,1500
fold_3,not_churned,attempt_success_rate,0.0,1500
fold_3,not_churned,purchase_count,2.491800142410269e-05,1500
fold_3,not_churned,purchase_unique_transactions,0.0,1500
fold_3,not_churned,purchase_active_days,0.0,1500
fold_3,not_churned,purchase_amount_sum,0.01142311460318079,1500
fold_3,not_churned,purchase_amount_mean,0.004327372223213936,1500
fold_3,not_churned,purchase_amount_std,0.0030799207032468825,1500
fold_3,not_churned,purchase_amount_max,0.0037609050061913857,1500
fold_3,not_churned,purchase_first_day,2.3660554949305724e-05,1500
fold_3,not_churned,purchase_last_day,0.0044472565467757064,1500
fold_3,not_churned,purchase_type_nunique,0.0,1500
fold_3,not_churned,purchase_last_type,0.008642635370676348,1500
fold_3,not_churned,purchase_count_d1,0.007794352818239986,1500
fold_3,not_churned,purchase_spend_d1,0.012719083236925272,1500
fold_3,not_churned,purchase_count_d3,0.0015657264112408811,1500
fold_3,not_churned,purchase_spend_d3,0.012543036951916399,1500
fold_3,not_churned,purchase_count_d7,0.0018194088456586193,1500
fold_3,not_churned,purchase_spend_d7,0.013025397755807428,1500
fold_3,not_churned,purchase_count_d14,0.0,1500
fold_3,not_churned,purchase_spend_d14,0.00837155951069169,1500
fold_3,not_churned,purchase_span_days,0.008664758619466141,1500
fold_3,not_churned,attempts_per_purchase,0.00022732523914598056,1500
fold_3,not_churned,failures_per_purchase,0.0009128753740230517,1500
fold_3,not_churned,spend_per_attempt,0.004132332136673256,1500
fold_3,not_churned,purchase_attempt_gap,0.0006919005056030404,1500
fold_3,not_churned,activity_days_total,0.0003142726802893147,1500
fold_3,vol_churn,subscription_plan,0.01853578216834622,1500
fold_3,vol_churn,country_code,0.1400521711679884,1500
fold_3,vol_churn,signup_weekday,0.008378256448475887,1500
fold_3,vol_churn,signup_hour,0.009213928624872173,1500
fold_3,vol_churn,signup_is_weekend,0.004707626496454953,1500
fold_3,vol_churn,quiz_rows,0.0,1500
fold_3,vol_churn,quiz_missing_answers,0.0026783281558677955,1500
fold_3,vol_churn,quiz_answered,0.0013657831493326666,1500
fold_3,vol_churn,quiz_source,0.026053801455770607,1500
fold_3,vol_churn,quiz_flow_type,0.0024800909159371784,1500
fold_3,vol_churn,quiz_team_size,0.03189175648478896,1500
fold_3,vol_churn,quiz_experience,0.013337397640395321,1500
fold_3,vol_churn,quiz_usage_plan,0.017370057413312736,1500
fold_3,vol_churn,quiz_frustration,0.027088960455145576,1500
fold_3,vol_churn,quiz_first_feature,0.010153618056046011,1500
fold_3,vol_churn,quiz_role,0.008583255958913795,1500
fold_3,vol_churn,quiz_cost_concern,0.006950050494237896,1500
fold_3,vol_churn,attempt_count,0.000569470635314007,1500
fold_3,vol_churn,attempt_unique_transactions,6.172125281010919e-05,1500
fold_3,vol_churn,attempt_active_days,0.00180052940238895,1500
fold_3,vol_churn,attempt_success_count,0.0008256921981992027,1500
fold_3,vol_churn,attempt_failure_count,0.0,1500
fold_3,vol_churn,attempt_failure_rate,0.0013277803285711965,1500
fold_3,vol_churn,attempt_amount_sum,0.0021161717074848494,1500
fold_3,vol_churn,attempt_amount_mean,0.004188450143847923,1500
fold_3,vol_churn,attempt_amount_std,0.00515778430080253,1500
fold_3,vol_churn,attempt_amount_max,0.004730653481603904,1500
fold_3,vol_churn,attempt_first_day,5.715859441513019e-06,1500
fold_3,vol_churn,attempt_last_day,0.008136643175108937,1500
fold_3,vol_churn,attempt_night_rate,0.0011206976853518293,1500
fold_3,vol_churn,attempt_weekend_rate,0.007681991638104138,1500
fold_3,vol_churn,attempt_distinct_failures,0.0013975516498729262,1500
fold_3,vol_churn,attempt_distinct_cards,0.00021134887947900818,1500
fold_3,vol_churn,attempt_distinct_banks,0.0015001604301581259,1500
fold_3,vol_churn,attempt_distinct_card_countries,0.0007297510956483943,1500
fold_3,vol_churn,attempt_count_d1,0.001997899223854116,1500
fold_3,vol_churn,attempt_failures_d1,0.0003975184221368287,1500
fold_3,vol_churn,attempt_count_d3,0.0010203501683518214,1500
fold_3,vol_churn,attempt_failures_d3,0.00010043390488385963,1500
fold_3,vol_churn,attempt_count_d7,0.0002833739444350999,1500
fold_3,vol_churn,attempt_failures_d7,0.0006064650266370072,1500
fold_3,vol_churn,attempt_count_d14,0.0010325261745137203,1500
fold_3,vol_churn,attempt_failures_d14,0.0007409574285975061,1500
fold_3,vol_churn,failure_card_declined_count,0.00011102548412212543,1500
fold_3,vol_churn,failure_insufficient_funds_count,0.0,1500
fold_3,vol_churn,failure_incorrect_cvc_count,0.0,1500
fold_3,vol_churn,failure_expired_card_count,1.8697821685723503e-06,1500
fold_3,vol_churn,failure_authentication_required_count,6.855131923213336e-06,1500
fold_3,vol_churn,failure_do_not_honor_count,0.0,1500
fold_3,vol_churn,failure_processing_error_count,2.3592528994564e-05,1500
fold_3,vol_churn,failure_generic_decline_count,0.0,1500
fold_3,vol_churn,is_3d_secure_rate,0.013963523526168786,1500
fold_3,vol_churn,is_3d_secure_authenticated_rate,0.004638503769371747,1500
fold_3,vol_churn,is_prepaid_rate,0.002090676564068672,1500
fold_3,vol_churn,is_virtual_rate,0.005721585013075768,1500
fold_3,vol_churn,is_business_rate,0.010804925426330401,1500
fold_3,vol_churn,attempt_last_billing_address_country,0.0313190867490669,1500
fold_3,vol_churn,attempt_last_card_3d_secure_support,0.10634115480143146,1500
fold_3,vol_churn,attempt_last_card_brand,0.009968775021736544,1500
fold_3,vol_churn,attempt_last_card_country,0.09834551658908251,1500
fold_3,vol_churn,attempt_last_card_funding,0.044758650573686415,1500
fold_3,vol_churn,attempt_last_cvc_check,0.012916079446006593,1500
fold_3,vol_churn,attempt_last_digital_wallet,0.00414066640236147,1500
fold_3,vol_churn,attempt_last_payment_method_type,0.0,1500
fold_3,vol_churn,attempt_last_bank_name,0.0976204887563281,1500
fold_3,vol_churn,attempt_last_bank_country,0.010240179966895106,1500
fold_3,vol_churn,attempt_last_failure_code,0.00770301757366694,1500
fold_3,vol_churn,attempt_span_days,0.008193340418228506,1500
fold_3,vol_churn,attempt_success_rate,0.0,1500
fold_3,vol_churn,purchase_count,6.4474465574378115e-06,1500
fold_3,vol_churn,purchase_unique_transactions,0.0,1500
fold_3,vol_churn,purchase_active_days,0.0,1500
fold_3,vol_churn,purchase_amount_sum,0.010592809716938876,1500
fold_3,vol_churn,purchase_amount_mean,0.005869533182752054,1500
fold_3,vol_churn,purchase_amount_std,0.0010650555987410373,1500
fold_3,vol_churn,purchase_amount_max,0.0035901712737513693,1500
fold_3,vol_churn,purchase_first_day,7.767267534632442e-06,1500
fold_3,vol_churn,purchase_last_day,0.003774354594718439,1500
fold_3,vol_churn,purchase_type_nunique,0.0,1500
fold_3,vol_churn,purchase_last_type,0.007425248190685929,1500
fold_3,vol_churn,purchase_count_d1,0.010023730574648351,1500
fold_3,vol_churn,purchase_spend_d1,0.0130924274260465,1500
fold_3,vol_churn,purchase_count_d3,0.0016408048004688451,1500
fold_3,vol_churn,purchase_spend_d3,0.012218490109577445,1500
fold_3,vol_churn,purchase_count_d7,0.00359360869349743,1500
fold_3,vol_churn,purchase_spend_d7,0.010407149859690233,1500
fold_3,vol_churn,purchase_count_d14,0.0,1500
fold_3,vol_churn,purchase_spend_d14,0.00779180814259138,1500
fold_3,vol_churn,purchase_span_days,0.005416631887217401,1500
fold_3,vol_churn,attempts_per_purchase,0.0002403878335612852,1500
fold_3,vol_churn,failures_per_purchase,0.0006261196404020098,1500
fold_3,vol_churn,spend_per_attempt,0.004531034306846893,1500
fold_3,vol_churn,purchase_attempt_gap,0.000830099050675342,1500
fold_3,vol_churn,activity_days_total,0.0004519968923704155,1500
